juliette,"[('1808', '1', '1', '1'), ('1817', '1', '1', '1'), ('1826', '5', '4', '1'), ('1831', '1', '1', '1'), ('1839', '5', '5', '1'), ('1843', '1', '1', '1'), ('1850', '9', '9', '8'), ('1851', '4', '4', '4'), ('1852', '9', '9', '4'), ('1853', '8', '8', '4'), ('1854', '4', '4', '4'), ('1857', '3', '3', '3'), ('1859', '1', '1', '1'), ('1860', '1', '1', '1'), ('1861', '3', '3', '3'), ('1863', '2', '1', '1'), ('1864', '2', '1', '1'), ('1865', '2', '1', '1'), ('1875', '1', '1', '1'), ('1879', '1', '1', '1'), ('1881', '2', '2', '2'), ('1882', '2', '2', '1'), ('1883', '3', '3', '2'), ('1885', '8', '8', '2'), ('1886', '4', '4', '2'), ('1888', '3', '3', '3'), ('1889', '2', '2', '2'), ('1891', '3', '3', '3'), ('1893', '9', '7', '3'), ('1894', '2', '2', '2'), ('1895', '7', '7', '4'), ('1896', '2', '2', '2'), ('1897', '2', '2', '2'), ('1898', '7', '7', '3'), ('1899', '1', '1', '1'), ('1900', '14', '12', '5'), ('1901', '2', '1', '1'), ('1902', '2', '2', '2'), ('1903', '2', '2', '2'), ('1904', '2', '2', '2'), ('1905', '3', '3', '3'), ('1906', '5', '5', '3'), ('1907', '2', '2', '2'), ('1909', '2', '2', '2'), ('1910', '4', '4', '3'), ('1911', '1', '1', '1'), ('1912', '5', '5', '4'), ('1913', '9', '9', '7'), ('1914', '4', '4', '3'), ('1915', '367', '307', '4'), ('1916', '4', '4', '1'), ('1917', '1', '1', '1'), ('1918', '1', '1', '1'), ('1919', '3', '3', '3'), ('1920', '6', '6', '5'), ('1921', '1', '1', '1'), ('1922', '8', '8', '4'), ('1923', '14', '12', '4'), ('1924', '12', '11', '6'), ('1925', '4', '4', '4'), ('1926', '7', '6', '5'), ('1927', '8', '5', '4'), ('1928', '4', '4', '3'), ('1929', '1', '1', '1'), ('1930', '3', '3', '2'), ('1931', '2', '2', '2'), ('1932', '2', '2', '1'), ('1933', '3', '3', '3'), ('1934', '1', '1', '1'), ('1935', '63', '15', '3'), ('1938', '2', '2', '2'), ('1940', '1', '1', '1'), ('1943', '2', '2', '1'), ('1944', '20', '10', '1'), ('1946', '3', '3', '1'), ('1949', '3', '3', '2'), ('1950', '2', '2', '2'), ('1951', '10', '8', '3'), ('1952', '254', '55', '3'), ('1953', '5', '5', '4'), ('1954', '18', '14', '10'), ('1955', '6', '6', '5'), ('1956', '16', '15', '6'), ('1957', '3', '3', '1'), ('1958', '207', '93', '7'), ('1959', '141', '40', '13'), ('1960', '9', '9', '7'), ('1961', '5', '5', '5'), ('1962', '5', '5', '3'), ('1963', '7', '7', '7'), ('1964', '4', '4', '4'), ('1965', '13', '13', '3'), ('1966', '192', '44', '4'), ('1967', '7', '6', '5'), ('1968', '307', '79', '6'), ('1969', '79', '69', '8'), ('1970', '9', '9', '7'), ('1971', '3', '3', '1'), ('1972', '5', '5', '4'), ('1973', '23', '23', '4'), ('1974', '7', '7', '5'), ('1975', '4', '4', '2'), ('1976', '8', '8', '7'), ('1977', '2', '2', '2'), ('1978', '1', '1', '1'), ('1979', '3', '3', '2'), ('1980', '32', '19', '7'), ('1981', '13', '13', '7'), ('1982', '7', '7', '2'), ('1983', '7', '7', '6'), ('1984', '6', '6', '6'), ('1985', '2', '2', '2'), ('1986', '3', '3', '3'), ('1987', '3', '3', '3'), ('1988', '3', '3', '3'), ('1989', '3', '3', '3'), ('1990', '5', '5', '3'), ('1991', '5', '5', '4'), ('1992', '1', '1', '1'), ('1993', '3', '3', '2'), ('1994', '4', '4', '2'), ('1995', '5', '5', '4'), ('1996', '9', '9', '7'), ('1997', '8', '8', '5'), ('1998', '18', '14', '7'), ('1999', '20', '14', '3'), ('2000', '1', '1', '1'), ('2001', '2', '2', '2'), ('2002', '12', '12', '7'), ('2003', '3', '2', '2'), ('2004', '2', '2', '1'), ('2005', '4', '4', '4'), ('2006', '9', '8', '4'), ('2007', '6', '6', '6'), ('2008', '40', '13', '4'), ('2009', '2', '2', '2'), ('1747', '1', '1', '1'), ('1753', '1', '1', '1'), ('1756', '3', '3', '3'), ('1764', '3', '2', '1'), ('1772', '1', '1', '1'), ('1785', '1', '1', '1'), ('1790', '2', '2', '2'), ('1793', '1', '1', '1'), ('1795', '2', '2', '2'), ('1802', '1', '1', '1'), ('1803', '1', '1', '1'), ('1806', '1', '1', '1'), ('1808', '1', '1', '1'), ('1812', '1', '1', '1'), ('1814', '5', '5', '2'), ('1816', '11', '9', '1'), ('1818', '2', '1', '1'), ('1819', '1', '1', '1'), ('1820', '4', '3', '2'), ('1825', '1', '1', '1'), ('1826', '22', '14', '2'), ('1830', '1', '1', '1'), ('1831', '2', '1', '1'), ('1832', '2', '2', '2'), ('1833', '3', '3', '3'), ('1834', '1', '1', '1'), ('1839', '11', '6', '2'), ('1840', '5', '4', '1'), ('1841', '9', '7', '4'), ('1842', '1', '1', '1'), ('1843', '3', '3', '3'), ('1844', '1', '1', '1'), ('1845', '14', '10', '6'), ('1846', '1', '1', '1'), ('1847', '52', '22', '5'), ('1848', '3', '2', '1'), ('1849', '3', '3', '3'), ('1850', '1', '1', '1'), ('1851', '6', '5', '5'), ('1852', '10', '7', '5'), ('1853', '9', '9', '9'), ('1854', '3', '3', '3'), ('1855', '7', '7', '7'), ('1856', '1', '1', '1'), ('1857', '8', '8', '6'), ('1858', '2', '2', '2'), ('1859', '3', '2', '2'), ('1860', '6', '6', '5'), ('1861', '2', '2', '2'), ('1862', '24', '13', '8'), ('1863', '25', '21', '14'), ('1864', '13', '9', '5'), ('1865', '8', '7', '3'), ('1866', '2', '2', '1'), ('1867', '13', '13', '12'), ('1868', '18', '14', '7'), ('1869', '10', '10', '7'), ('1870', '6', '5', '4'), ('1871', '8', '7', '4'), ('1872', '15', '11', '3'), ('1873', '11', '10', '8'), ('1874', '6', '6', '6'), ('1875', '5', '4', '3'), ('1876', '8', '8', '8'), ('1877', '8', '5', '5'), ('1878', '29', '19', '10'), ('1879', '22', '22', '14'), ('1880', '33', '23', '8'), ('1881', '41', '32', '14'), ('1882', '51', '45', '10'), ('1883', '25', '21', '7'), ('1884', '20', '18', '12'), ('1885', '26', '22', '14'), ('1886', '24', '19', '12'), ('1887', '29', '28', '16'), ('1888', '50', '28', '15'), ('1889', '44', '37', '13'), ('1890', '82', '62', '30'), ('1891', '95', '65', '24'), ('1892', '39', '34', '27'), ('1893', '60', '38', '23'), ('1894', '20', '20', '13'), ('1895', '27', '26', '18'), ('1896', '47', '44', '29'), ('1897', '57', '51', '24'), ('1898', '85', '56', '16'), ('1899', '34', '31', '13'), ('1900', '70', '53', '14'), ('1901', '46', '36', '24'), ('1902', '27', '26', '24'), ('1903', '90', '74', '27'), ('1904', '209', '136', '15'), ('1905', '78', '63', '23'), ('1906', '529', '326', '41'), ('1907', '54', '46', '23'), ('1908', '128', '84', '18'), ('1909', '27', '24', '16'), ('1910', '46', '33', '22'), ('1911', '71', '50', '19'), ('1912', '75', '53', '18'), ('1913', '116', '89', '15'), ('1914', '76', '56', '16'), ('1915', '503', '233', '10'), ('1916', '37', '35', '16'), ('1917', '25', '24', '9'), ('1918', '101', '55', '13'), ('1919', '34', '33', '16'), ('1920', '30', '27', '19'), ('1921', '82', '63', '12'), ('1922', '217', '138', '20'), ('1923', '347', '140', '21'), ('1924', '136', '104', '30'), ('1925', '93', '75', '29'), ('1926', '50', '45', '21'), ('1927', '46', '36', '19'), ('1928', '56', '45', '19'), ('1929', '54', '39', '16'), ('1930', '63', '55', '33'), ('1931', '196', '108', '13'), ('1932', '28', '25', '10'), ('1933', '64', '61', '20'), ('1934', '122', '60', '12'), ('1935', '35', '27', '11'), ('1936', '65', '29', '11'), ('1937', '81', '63', '19'), ('1938', '64', '52', '16'), ('1939', '67', '53', '9'), ('1940', '14', '14', '7'), ('1941', '47', '39', '7'), ('1942', '15', '15', '7'), ('1943', '44', '35', '7'), ('1944', '52', '32', '8'), ('1945', '20', '17', '9'), ('1946', '61', '41', '13'), ('1947', '51', '45', '15'), ('1948', '37', '33', '10'), ('1949', '487', '254', '25'), ('1950', '43', '42', '26'), ('1951', '167', '134', '39'), ('1952', '115', '85', '31'), ('1953', '127', '110', '46'), ('1954', '203', '179', '55'), ('1955', '92', '83', '27'), ('1956', '512', '267', '30'), ('1957', '275', '180', '49'), ('1958', '342', '265', '61'), ('1959', '327', '239', '41'), ('1960', '232', '180', '34'), ('1961', '325', '221', '34'), ('1962', '125', '99', '33'), ('1963', '364', '214', '37'), ('1964', '156', '83', '15'), ('1965', '141', '109', '41'), ('1966', '174', '139', '49'), ('1967', '122', '99', '41'), ('1968', '602', '372', '67'), ('1969', '482', '372', '36'), ('1970', '557', '328', '46'), ('1971', '112', '80', '41'), ('1972', '172', '137', '38'), ('1973', '191', '140', '43'), ('1974', '85', '83', '36'), ('1975', '119', '97', '35'), ('1976', '258', '158', '47'), ('1977', '135', '111', '43'), ('1978', '125', '96', '34'), ('1979', '147', '121', '38'), ('1980', '290', '206', '44'), ('1981', '154', '121', '38'), ('1982', '350', '256', '62'), ('1983', '130', '112', '46'), ('1984', '75', '72', '37'), ('1985', '156', '113', '46'), ('1986', '214', '159', '43'), ('1987', '179', '135', '47'), ('1988', '158', '118', '31'), ('1989', '267', '159', '59'), ('1990', '186', '127', '39'), ('1991', '102', '84', '39'), ('1992', '350', '242', '52'), ('1993', '256', '167', '49'), ('1994', '268', '227', '62'), ('1995', '653', '283', '59'), ('1996', '470', '339', '77'), ('1997', '351', '250', '60'), ('1998', '587', '394', '91'), ('1999', '263', '192', '84'), ('2000', '395', '318', '135'), ('2001', '292', '243', '113'), ('2002', '528', '405', '159'), ('2003', '483', '350', '129'), ('2004', '870', '542', '149'), ('2005', '823', '485', '147'), ('2006', '400', '299', '132'), ('2007', '773', '427', '145'), ('2008', '257', '199', '81'), ('2009', '40', '40', '25')]"
nuclear,"[('1867', '1', '1', '1'), ('1878', '2', '1', '1'), ('1879', '1', '1', '1'), ('1886', '1', '1', '1'), ('1891', '4', '4', '2'), ('1892', '2', '2', '1'), ('1893', '9', '7', '6'), ('1894', '2', '2', '2'), ('1895', '8', '8', '6'), ('1896', '2', '2', '1'), ('1897', '4', '2', '2'), ('1898', '8', '8', '5'), ('1899', '3', '3', '2'), ('1900', '1', '1', '1'), ('1901', '1', '1', '1'), ('1903', '6', '6', '4'), ('1904', '2', '2', '2'), ('1905', '4', '3', '3'), ('1906', '3', '3', '3'), ('1908', '3', '2', '2'), ('1909', '1', '1', '1'), ('1910', '3', '3', '2'), ('1911', '4', '3', '1'), ('1912', '6', '5', '3'), ('1913', '6', '6', '4'), ('1914', '2', '2', '2'), ('1915', '31', '19', '3'), ('1917', '1', '1', '1'), ('1920', '40', '26', '8'), ('1921', '11', '7', '4'), ('1922', '10', '10', '5'), ('1923', '4', '4', '2'), ('1924', '3', '3', '3'), ('1926', '13', '13', '6'), ('1927', '45', '45', '7'), ('1928', '42', '39', '12'), ('1929', '5', '5', '2'), ('1930', '10', '9', '6'), ('1931', '4', '4', '2'), ('1932', '8', '7', '6'), ('1933', '5', '5', '4'), ('1934', '9', '6', '6'), ('1935', '2', '2', '2'), ('1936', '13', '13', '9'), ('1937', '5', '4', '3'), ('1938', '12', '10', '8'), ('1939', '9', '9', '7'), ('1940', '10', '10', '6'), ('1941', '7', '5', '3'), ('1943', '1', '1', '1'), ('1944', '4', '4', '4'), ('1945', '1', '1', '1'), ('1946', '20', '18', '10'), ('1947', '39', '32', '12'), ('1948', '20', '18', '13'), ('1949', '38', '34', '17'), ('1950', '28', '21', '17'), ('1951', '46', '41', '18'), ('1952', '63', '40', '17'), ('1953', '51', '46', '11'), ('1954', '63', '59', '26'), ('1955', '70', '66', '19'), ('1956', '168', '119', '26'), ('1957', '88', '72', '26'), ('1958', '158', '130', '44'), ('1959', '77', '59', '32'), ('1960', '113', '105', '42'), ('1961', '160', '138', '38'), ('1962', '138', '102', '41'), ('1963', '221', '179', '50'), ('1964', '130', '116', '42'), ('1965', '88', '68', '36'), ('1966', '203', '174', '58'), ('1967', '96', '93', '48'), ('1968', '174', '140', '64'), ('1969', '109', '100', '47'), ('1970', '112', '72', '33'), ('1971', '121', '107', '52'), ('1972', '89', '80', '44'), ('1973', '152', '116', '40'), ('1974', '155', '139', '40'), ('1975', '162', '133', '50'), ('1976', '279', '206', '45'), ('1977', '1659', '1103', '54'), ('1978', '176', '143', '37'), ('1979', '680', '355', '58'), ('1980', '379', '348', '86'), ('1981', '231', '205', '62'), ('1982', '359', '237', '49'), ('1983', '521', '381', '85'), ('1984', '269', '242', '72'), ('1985', '247', '196', '65'), ('1986', '286', '238', '83'), ('1987', '291', '258', '76'), ('1988', '232', '190', '69'), ('1989', '247', '206', '74'), ('1990', '167', '133', '48'), ('1991', '162', '140', '51'), ('1992', '94', '76', '38'), ('1993', '223', '170', '44'), ('1994', '246', '221', '47'), ('1995', '135', '123', '47'), ('1996', '120', '112', '52'), ('1997', '141', '119', '43'), ('1998', '155', '119', '45'), ('1999', '218', '178', '57'), ('2000', '233', '208', '97'), ('2001', '230', '211', '105'), ('2002', '345', '294', '93'), ('2003', '163', '146', '74'), ('2004', '144', '124', '52'), ('2005', '269', '260', '58'), ('2006', '85', '77', '38'), ('2007', '70', '62', '47'), ('2008', '118', '111', '73'), ('2009', '9', '9', '8'), ('1785', '2', '1', '1'), ('1830', '1', '1', '1'), ('1842', '1', '1', '1'), ('1852', '3', '2', '1'), ('1860', '2', '2', '1'), ('1861', '1', '1', '1'), ('1864', '1', '1', '1'), ('1867', '2', '2', '2'), ('1868', '2', '2', '2'), ('1869', '3', '3', '1'), ('1873', '2', '2', '2'), ('1876', '2', '1', '1'), ('1878', '16', '13', '3'), ('1879', '3', '3', '2'), ('1880', '7', '7', '3'), ('1882', '1', '1', '1'), ('1883', '3', '3', '3'), ('1884', '10', '5', '5'), ('1885', '4', '4', '4'), ('1886', '1', '1', '1'), ('1887', '10', '10', '6'), ('1888', '7', '6', '4'), ('1889', '7', '7', '7'), ('1890', '11', '11', '7'), ('1891', '21', '21', '19'), ('1892', '27', '24', '15'), ('1893', '33', '27', '16'), ('1894', '6', '6', '5'), ('1895', '69', '51', '10'), ('1896', '10', '10', '6'), ('1897', '30', '16', '9'), ('1898', '28', '23', '11'), ('1899', '61', '55', '13'), ('1900', '27', '18', '7'), ('1901', '51', '45', '15'), ('1902', '13', '11', '11'), ('1903', '62', '53', '19'), ('1904', '17', '17', '11'), ('1905', '28', '25', '15'), ('1906', '24', '20', '7'), ('1907', '9', '9', '7'), ('1908', '68', '61', '30'), ('1909', '40', '38', '7'), ('1910', '19', '16', '10'), ('1911', '33', '27', '8'), ('1912', '39', '36', '14'), ('1913', '35', '30', '7'), ('1914', '22', '20', '5'), ('1915', '39', '30', '10'), ('1916', '30', '23', '5'), ('1917', '6', '6', '5'), ('1918', '12', '10', '3'), ('1919', '26', '23', '9'), ('1920', '71', '51', '18'), ('1921', '42', '29', '14'), ('1922', '37', '33', '14'), ('1923', '49', '39', '18'), ('1924', '54', '47', '22'), ('1925', '8', '8', '7'), ('1926', '51', '32', '11'), ('1927', '101', '76', '15'), ('1928', '758', '542', '24'), ('1929', '32', '29', '5'), ('1930', '24', '21', '12'), ('1931', '17', '15', '11'), ('1932', '48', '32', '16'), ('1933', '16', '15', '7'), ('1934', '32', '29', '8'), ('1935', '21', '19', '8'), ('1936', '66', '58', '22'), ('1937', '62', '45', '18'), ('1938', '54', '39', '15'), ('1939', '41', '35', '14'), ('1940', '32', '28', '7'), ('1941', '22', '20', '11'), ('1942', '38', '36', '9'), ('1943', '55', '51', '8'), ('1944', '22', '19', '6'), ('1945', '51', '46', '7'), ('1946', '85', '77', '26'), ('1947', '225', '147', '19'), ('1948', '166', '132', '33'), ('1949', '197', '156', '39'), ('1950', '101', '89', '35'), ('1951', '234', '167', '39'), ('1952', '409', '255', '63'), ('1953', '262', '197', '50'), ('1954', '659', '351', '71'), ('1955', '545', '363', '61'), ('1956', '602', '422', '78'), ('1957', '700', '498', '101'), ('1958', '1078', '759', '132'), ('1959', '780', '494', '98'), ('1960', '997', '705', '153'), ('1961', '1244', '801', '121'), ('1962', '1149', '746', '153'), ('1963', '1477', '989', '185'), ('1964', '1194', '811', '185'), ('1965', '973', '770', '184'), ('1966', '1285', '925', '222'), ('1967', '1199', '832', '229'), ('1968', '1959', '1359', '301'), ('1969', '9703', '2087', '246'), ('1970', '1690', '1118', '222'), ('1971', '1638', '1167', '256'), ('1972', '1724', '1201', '259'), ('1973', '1514', '1072', '230'), ('1974', '1879', '1252', '228'), ('1975', '2116', '1387', '255'), ('1976', '2778', '1727', '227'), ('1977', '24386', '2592', '267'), ('1978', '2703', '1599', '256'), ('1979', '2463', '1654', '300'), ('1980', '7734', '4063', '361'), ('1981', '4617', '2778', '311'), ('1982', '4095', '2424', '335'), ('1983', '4650', '2959', '412'), ('1984', '4142', '2595', '414'), ('1985', '3851', '2441', '454'), ('1986', '5248', '3075', '476'), ('1987', '6362', '3688', '497'), ('1988', '5781', '3522', '493'), ('1989', '4853', '2898', '527'), ('1990', '4496', '2699', '473'), ('1991', '3449', '2101', '405'), ('1992', '2460', '1669', '398'), ('1993', '4728', '2412', '371'), ('1994', '3956', '2343', '411'), ('1995', '2849', '1915', '412'), ('1996', '3498', '2125', '500'), ('1997', '3142', '2203', '498'), ('1998', '2986', '2148', '535'), ('1999', '4075', '2617', '671'), ('2000', '6180', '4346', '1055'), ('2001', '6723', '4473', '1052'), ('2002', '5377', '3942', '1056'), ('2003', '5059', '3720', '996'), ('2004', '3983', '2523', '704'), ('2005', '3630', '2616', '671'), ('2006', '4196', '2824', '682'), ('2007', '5076', '3298', '814'), ('2008', '5965', '3523', '708'), ('2009', '920', '658', '148'), ('1698', '1', '1', '1'), ('1785', '42', '18', '1'), ('1797', '1', '1', '1'), ('1808', '5', '4', '1'), ('1830', '1', '1', '1'), ('1839', '1', '1', '1'), ('1845', '3', '3', '1'), ('1846', '4', '4', '2'), ('1847', '2', '2', '2'), ('1849', '11', '9', '2'), ('1850', '8', '4', '3'), ('1851', '29', '22', '3'), ('1852', '34', '30', '11'), ('1853', '53', '42', '4'), ('1854', '84', '66', '14'), ('1855', '5', '2', '1'), ('1856', '29', '25', '7'), ('1857', '23', '18', '9'), ('1858', '5', '5', '3'), ('1859', '1', '1', '1'), ('1860', '20', '19', '11'), ('1861', '32', '24', '10'), ('1862', '5', '5', '4'), ('1863', '3', '3', '1'), ('1864', '12', '12', '6'), ('1865', '34', '28', '7'), ('1866', '33', '32', '16'), ('1867', '62', '33', '10'), ('1868', '56', '46', '10'), ('1869', '28', '21', '6'), ('1870', '37', '28', '9'), ('1871', '107', '68', '10'), ('1872', '72', '60', '15'), ('1873', '26', '14', '6'), ('1874', '12', '10', '8'), ('1875', '47', '43', '11'), ('1876', '79', '52', '11'), ('1877', '17', '16', '8'), ('1878', '206', '124', '17'), ('1879', '56', '32', '16'), ('1880', '177', '67', '14'), ('1881', '37', '19', '12'), ('1882', '85', '47', '14'), ('1883', '163', '99', '24'), ('1884', '61', '39', '22'), ('1885', '229', '109', '30'), ('1886', '117', '69', '21'), ('1887', '86', '54', '15'), ('1888', '108', '60', '22'), ('1889', '808', '331', '27'), ('1890', '290', '166', '28'), ('1891', '1350', '561', '34'), ('1892', '1615', '687', '50'), ('1893', '830', '488', '41'), ('1894', '193', '124', '25'), ('1895', '1496', '578', '36'), ('1896', '768', '484', '32'), ('1897', '353', '187', '29'), ('1898', '469', '236', '38'), ('1899', '1244', '596', '48'), ('1900', '354', '225', '43'), ('1901', '674', '384', '51'), ('1902', '215', '146', '34'), ('1903', '866', '575', '45'), ('1904', '630', '375', '50'), ('1905', '381', '248', '37'), ('1906', '337', '221', '31'), ('1907', '122', '83', '31'), ('1908', '982', '629', '65'), ('1909', '612', '367', '29'), ('1910', '192', '132', '25'), ('1911', '381', '204', '21'), ('1912', '797', '452', '36'), ('1913', '343', '220', '36'), ('1914', '353', '196', '30'), ('1915', '310', '181', '30'), ('1916', '202', '113', '19'), ('1917', '125', '87', '18'), ('1918', '100', '62', '11'), ('1919', '369', '226', '29'), ('1920', '733', '474', '39'), ('1921', '580', '330', '41'), ('1922', '772', '450', '51'), ('1923', '942', '541', '66'), ('1924', '554', '375', '59'), ('1925', '176', '117', '27'), ('1926', '553', '332', '45'), ('1927', '1441', '893', '46'), ('1928', '1877', '1009', '59'), ('1929', '423', '303', '36'), ('1930', '273', '190', '53'), ('1931', '658', '382', '59'), ('1932', '700', '395', '45'), ('1933', '248', '148', '37'), ('1934', '635', '336', '41'), ('1935', '246', '179', '35'), ('1936', '608', '420', '64'), ('1937', '799', '509', '75'), ('1938', '516', '373', '61'), ('1939', '400', '269', '42'), ('1940', '691', '455', '23'), ('1941', '118', '72', '19'), ('1942', '384', '251', '35'), ('1943', '191', '109', '17'), ('1944', '314', '191', '29'), ('1945', '252', '159', '33'), ('1946', '711', '483', '73'), ('1947', '950', '590', '87'), ('1948', '887', '569', '113'), ('1949', '1692', '994', '149'), ('1950', '688', '492', '129'), ('1951', '1207', '770', '105'), ('1952', '1969', '1160', '145'), ('1953', '1308', '853', '124'), ('1954', '2274', '1407', '205'), ('1955', '2694', '1414', '180'), ('1956', '3279', '1758', '198'), ('1957', '2940', '1747', '248'), ('1958', '4743', '2722', '296'), ('1959', '3352', '1940', '288'), ('1960', '3680', '2172', '346'), ('1961', '4240', '2145', '344'), ('1962', '3853', '2253', '339'), ('1963', '6533', '3316', '413'), ('1964', '6870', '3202', '446'), ('1965', '6161', '3490', '463'), ('1966', '9745', '4266', '564'), ('1967', '6310', '3643', '600'), ('1968', '10985', '5735', '752'), ('1969', '10863', '5529', '681'), ('1970', '7325', '3955', '605'), ('1971', '7414', '3706', '565'), ('1972', '7989', '4580', '646'), ('1973', '8780', '3985', '607'), ('1974', '6504', '3534', '545'), ('1975', '7620', '3911', '631'), ('1976', '8750', '4154', '572'), ('1977', '13078', '5479', '623'), ('1978', '12696', '5695', '640'), ('1979', '14514', '6393', '704'), ('1980', '20425', '8797', '805'), ('1981', '16775', '7120', '713'), ('1982', '18891', '8376', '819'), ('1983', '26705', '10945', '947'), ('1984', '21015', '9039', '1036'), ('1985', '19878', '8852', '1098'), ('1986', '34176', '12308', '1139'), ('1987', '39245', '13088', '1192'), ('1988', '29953', '12177', '1181'), ('1989', '31053', '11404', '1201'), ('1990', '21160', '9397', '1166'), ('1991', '17015', '7462', '987'), ('1992', '11769', '6234', '1035'), ('1993', '18576', '7491', '981'), ('1994', '22993', '8092', '1120'), ('1995', '16505', '7258', '1207'), ('1996', '18720', '8553', '1337'), ('1997', '13283', '7945', '1481'), ('1998', '16155', '9122', '1632'), ('1999', '19569', '10848', '1981'), ('2000', '33648', '17873', '2828'), ('2001', '37187', '18861', '2666'), ('2002', '28931', '17200', '2807'), ('2003', '28817', '16699', '2529'), ('2004', '19995', '11412', '2113'), ('2005', '26121', '11370', '2100'), ('2006', '21765', '12201', '2119'), ('2007', '27265', '13646', '2433'), ('2008', '29550', '13591', '1839'), ('2009', '5084', '2625', '316')]"
